random-seed,motivation-consistent-change-amount,tolerance-consistent-change-amount,hygiene-consistent-change-amount,potential-consistent-change-amount
12193.096492941071,-0.295941504601277,-0.7191756459366137,-0.8992761629104502,-0.2630289218937658
56215.670329175795,-0.6100502658740625,-0.48676136460598896,0.901951034338131,-0.7934285063618607
47256.312427481105,-0.4836914543173465,0.9176189224893097,0.004536416904647567,-0.6258034586874279
92308.93327470259,-0.09069563594833574,0.809330791812561,0.679754032253598,0.69209050867578
17012.02503009661,0.7457550339052803,0.40469981980836245,-0.15253393661039372,-0.5249149724006963
20348.644407323947,-0.3556493882114664,0.5727195317505667,-0.9111092700572769,-0.36475798856390873
12603.379312808269,0.47089848952105307,0.39461844715182615,0.5047652532889244,0.5515218813245386
68189.62163217728,-0.5493658571746252,-0.5667804961865901,0.5241595506907486,-0.8447969407577816
74913.57636204029,0.20562798482226619,0.4284590296443511,-0.2711254525995539,-0.23492049742126375
50286.280755678745,-0.21885602613076682,0.6433263253551822,0.8216305647667068,0.3748555032457346
63522.22740721331,0.08816061667493003,0.05750688991901054,-0.6301826311519354,-0.2983252928476545
86721.98053986234,-0.8560086128575279,-0.683833721261619,-0.5192149936082922,-0.2916296519045716
23362.606088207125,-0.6637917464111533,-0.12563285149460413,-0.8760625852926505,0.31758738681645915
9224.686024913897,-0.5558644032130795,-0.5809017961582161,0.3512985518931264,-0.551504807725788
21918.373331982388,0.8089790078055974,0.021454052702544413,-0.25573284415376696,-0.2248383516715864
42405.53645597392,0.6916724717070548,0.0772301596696836,0.012882600129346722,0.9095082409328135
90789.4123892433,0.05455076096104605,-0.1537982455254463,-0.02469129587510932,-0.7045198993046553
9071.733441671793,0.3765600059883447,0.43519941835465437,-0.3610621544181547,0.026098161064625813
39285.47300766503,0.4525791002634538,0.26081240121100935,0.632628185869976,-0.5334453649074746
50040.303592295924,0.03388256110259036,-0.3009101161484069,-0.4061632388054295,0.7276961652826879
34218.87923941813,-0.5004759968307417,0.6808832151456599,0.5075477043606933,0.8572842969961263
42629.720432440416,-0.8820366113779139,-0.9171266479432323,-0.6073167778990909,0.7704501622138129
61204.60604876202,-0.9603465981079113,0.8568006611230699,0.15816271155519668,0.941241539392452
83552.75764577398,-0.9056905113959268,0.3907560689716747,-0.5025246708089521,-0.672754539019891
32819.6876917372,-0.02796034744967546,-0.43648096993855945,-0.7908752208964909,0.7308684917757606
58869.68134777307,0.6959354125752397,0.7433819945874225,0.5148210559300941,0.40866234239655386
495.1352773326192,-0.3752674046284874,-0.341692104448019,0.9117199600123094,-0.009378245364964455
92259.92138192971,0.5923709949952289,0.9813011469829238,-0.2799039138173989,-0.5065172973820198
7409.450289152953,-0.6562018520772077,0.794080878096608,-0.7572895035917508,-0.34759944132007936
73876.10113563683,0.8370410246807396,-0.21235694447077447,-0.22677175524020576,-0.2658235644013436
40244.53688593406,-0.4368058183516601,0.7352988831745597,0.36769734293282164,0.6726086203786001
99879.81846662298,0.9277092753614595,0.30027640116743415,0.046775024206996196,-0.4343259140656104
180.65152550126945,-0.9198274978992305,-0.9326756573458037,0.20594490491923212,0.7851631325973452
28958.02178901194,0.51955986851248,0.21916687438036675,0.5658316594988868,0.4285846761438612
9298.42038910381,-0.22491056471877524,-0.06111562240480306,0.5037885344569699,0.3005690489044355
86476.04667935974,-0.9689716627246137,-0.8637377309180279,-0.07398107876919346,0.7076989258443371
83476.75244554676,-0.8094402421890659,-0.6883090398372151,-0.09783382850826539,-0.46484910057987694
11080.667306648927,-0.6956927344282025,-0.5154728322418138,-0.7312456698702323,-0.007725483935765887
97759.02371517925,0.19464906245472924,-0.29017524796853356,-0.1881471402339634,0.8141587314986953
90245.09643875304,-0.8854847223530442,0.9886744797306808,-0.16808754453673025,0.5521447977042038
40011.99785594682,-0.2398042026552729,-0.426126980539586,-0.2266258077427845,-0.1769459227462684
37012.41110102076,-0.4651347807338997,-0.004354656393659173,0.5651765932258861,-0.300349804185867
7125.15083661815,0.4863218168746981,-0.32224005654022125,0.9321228755847233,-0.11005369185479341
2581.8179611944497,-0.7514929239004065,0.5722785969080297,0.180227224015856,0.35618732226945427
91457.68088605082,0.1858929015699955,0.5628964338163269,0.9868511476609683,0.9517858923886466
73863.97686628718,-0.07117221628646808,-0.8441474130613811,-0.4129902259209206,-0.16130356202359408
14675.999727027433,-0.5703728680716493,-0.739402672408296,0.10317185930454542,-0.936322403796076
80594.96160332843,-0.8810589280112076,0.29935266938499616,0.7477114499003579,-0.2936102844923787
60773.597448531684,0.8659028735216003,0.9239787904090611,0.015931295990229577,0.17143238122843996
66310.19874408006,0.8859957773451967,-0.0992326603439806,-0.6727408988384578,-0.13651682736803128
44943.36921459261,-0.40044770091181947,-0.6621789759889234,0.36528140409439414,0.5036156614176339
28318.24927376322,-0.22146267083934212,0.20905227477213084,-0.06758634299692523,-0.16694382515351913
59381.171684500354,-0.7935722027455463,-0.7191409063988494,-0.6743391928743434,-0.3793061063140917
69232.69856492862,0.810205451554989,0.05173688290742917,0.3193075096069211,-0.1918535576401943
8034.32039464079,-0.5685737840936533,-0.8113984792818583,-0.8513019936031667,-0.2562244087833432
91893.74436225859,0.39225225412402986,-0.11872552136972936,0.733288239450717,-0.9126261493270436
81634.6761779674,-0.44948697800905735,-0.8770996935096682,0.43595423230313224,-0.2657890813972419
46774.78911826824,-0.3304433895621026,-0.7835865139546916,0.9613685254295545,-0.050674333433358365
24750.42281400492,-0.37156996324751224,-0.7914683280012591,0.7318077204977822,0.6501293405470876
46521.61972855841,0.08176589321163341,-0.0070565644670792516,0.475138238533358,-0.8013231926153674
26858.329078752802,0.24016704074648887,-0.12098832011432714,-0.18320411087860067,0.1107101202603733
53968.060061427066,0.44013045033455134,0.182547180998893,0.4806414649044706,0.6512939484888147
78380.67586865427,-0.9865909555226842,0.3298925799008028,0.06809372842677064,-0.5750219880301706
41891.543973213105,-0.9013353507705171,0.10956877884890726,0.31225692913295955,0.019739684830696547
74410.62174691923,0.8992383347108173,-0.10791995228416207,-0.10706003903537464,-0.16015470684805888
10594.215888593135,0.914584757997438,-0.5172299383371424,0.091618321358792,-0.8827181060440255
65255.25725679639,0.4063844837421182,0.05007377906363408,0.2885493421848093,-0.4517325362045097
50780.905874899574,-0.534623513054852,-0.42990539978971243,-0.8067144983730139,0.7855510903015186
56026.47948801775,-0.811225605908366,-0.8758319236943244,-0.5672431891678174,-0.45859267208585597
38792.95106205532,-0.1117664190323453,0.24424737664444884,-0.9549524624626167,0.03543475807225449
95776.17726959877,0.8514132770135541,-0.6479451501925362,0.9243432188291407,0.18041618072805576
11176.413103098092,0.8047753258485768,-0.7760134701416312,-0.8942635514507473,0.8159594397761558
17265.175233520662,-0.6847007502242588,-0.03366226360748703,0.9967190578867067,-0.6038293940536659
14741.661160655838,-0.7722715383715519,-0.644268870410208,-0.1794201179570909,-0.9732097246695541
59978.57110774234,-0.8180072290441669,0.5590727029299374,0.24797946140452565,-0.37786002972824484
21426.967413603565,0.8948006097711192,0.855353933793642,-0.9859551034463478,-0.44847030973734037
29430.756387721554,-0.6643506227490039,0.33199614691046664,-0.170476145052467,0.5720762565123525
65999.13057822302,0.7021505632936857,0.8704889829950344,-0.2170532627370887,-0.8573578721878701
96582.65220022762,-0.9003781318653044,-0.24355854455787185,0.5690937339780069,-0.9453185458253575
58180.49748551054,-0.4833272999649687,-0.06387309562710053,-0.6722696254521645,-0.17393471735877708
68808.42964983756,0.6675289423394908,0.8922917148611644,-0.73431581543893,0.6856332890988144
62671.656074924336,0.5129766225157508,0.09870943963467993,-0.1645417154707829,0.9416647553657713
75790.66845917121,-0.7629198650888023,-0.5953818271037543,0.907118660418551,-0.5799962600733037
93792.12047192964,0.7733864325351509,0.41501486190981085,-0.5642572831232384,0.8934388403231612
51344.44458304932,-0.800595302078591,-0.2561989273557743,0.6130832691770391,-0.24238324414522494
26617.849968831415,0.09462692899761671,-0.16708546209226016,-0.08845776136762096,0.9196165657771409
70782.72050675914,0.9587881836008489,0.3949543395757631,0.9363365738207352,-0.015243224271627165
5249.096798999959,0.09559954788058245,0.28543931000345113,-0.30799579860978565,0.4466765171749034
47118.21018358073,-0.3657783888125885,-0.42405746345573614,0.522086066772268,-0.07616194563841283
90646.99190408546,0.2739860373100198,-0.22540902766462767,0.43095765062873737,-0.8733627638581172
30019.112820666127,0.7002795479670256,-0.10629067707576856,-0.1825225310258045,-0.20035127203128167
13702.355440779711,0.0798794317260092,-0.7675079150238051,-0.8294732783225416,0.31163459309243136
79088.38573949313,-0.2154348538910129,0.5084387480773755,-0.5710681253863978,0.5597813209176443
51845.1805935718,0.2686649603466791,0.5217223847179728,0.38165769173108033,0.7102481323421763
44613.22844368747,0.9813658674542289,0.9960476502326185,0.3582358147193856,-0.9897191241491092
85293.50633755431,0.40275819673970714,0.9377590997715803,0.33348020919767163,-0.3656196678290926
29994.624632271367,0.5657992736762973,0.12713916302764505,-0.29483361426192056,0.7184141699363682
46842.58152847526,0.23229157908993692,0.26295634906828114,-0.9857698118298599,-0.015197090924161882
96136.64507783581,0.5518612303936461,-0.01691764830694442,0.6373678295163077,0.5272874809476129
89923.06165404618,0.4126671455971178,0.1879753280835168,0.2349914264490287,-0.8850947454635036
4027.560420713205,0.8337778139193865,0.35203561828465735,-0.30411767433752845,0.5369217987543473
834.278349717019,-0.48169777957660886,0.8360432281343946,-0.16145957924719712,-0.6421233921814395
7654.948402640885,0.9507117784179206,0.6593966590989322,-0.10569631665558754,0.8787520025738955
61856.78999545134,-0.8045386250598083,-0.7023674640045374,0.6155888696046083,0.6486278176132259
92593.0309550381,0.20913666825158317,0.026607694207383625,-0.3769608023519919,0.34080714719283267
37176.820693634,-0.7828097819246509,0.2429582890896862,0.7782411624443859,-0.3991870837316531
54162.668762354486,-0.7187642359731958,-0.463766072952722,-0.6004795783261438,0.20126128115670916
76962.86785090527,-0.9720559015596788,0.4244220439162578,-0.0786388699172893,0.06244410751747265
74596.70578481734,-0.9600634201135618,-0.9430986943714741,-0.6898421351894894,-0.8196916084610963
59451.462601275685,0.7663388652563974,-0.9212044154066108,-0.3740703688931659,0.029581966219037303
60174.10125536282,-0.36657918790272936,-0.40292410706674286,-0.2944705914237611,-0.24420330764837161
6596.552610957442,0.7170269113827168,-0.19897276764539717,0.7164263123172505,0.2292744763561676
68348.4223188218,0.003523697907718004,0.07264319130573171,-0.4941476828433875,-0.5189312738304359
3163.601247073415,-0.2307630371883509,-0.6484900565730494,0.30660901206745783,-0.21738789493476207
74663.61288944323,0.7021267873819828,0.6323640163325881,0.9291555597153032,-0.37425852399957527
33198.8609100395,-0.6955611083283486,0.9318995201236191,0.16725334762438537,-0.8870759415586293
97362.58160419707,0.5422191220952868,0.24973543373326113,-0.964099376283458,0.9785209428492165
6753.537351563457,-0.9032623968313687,0.4900997143479142,-0.7859855681890244,0.7084803906214339
11795.156525123548,0.12891900960755942,-0.510148411040275,0.8141906703343444,0.35146020837921754
89107.37949463665,0.5866458939209236,-0.6436226706271471,-0.7185431426962385,-0.8533975533379914
5896.425820720738,-0.4773203648735884,0.3529064494478662,-0.9811365971626411,-0.9491666366762042
16987.49488526753,-0.8159747765308827,-0.5629864795164519,-0.5932148881722712,0.7047988457953998
81324.61203268118,-0.275227736857395,-0.9244447524708399,0.2772475246888908,-0.9678974402249785
91413.02864048904,-0.3231264930603577,-0.5837892436698855,-0.20434621802431452,0.8335492479423496
34980.86142817864,-0.3836594629439829,-0.3543626432330864,0.21583492126352843,-0.3753256827242959
84537.06627539343,-0.7349051945163743,-0.4034117804449784,0.09655057217707852,0.9705153491503387
47378.00777494403,0.7695184088901927,0.7427567401423705,0.19176998163612735,0.9267648481980515
60734.196785965876,0.2999012207461902,-0.693548760184981,-0.9520914991328191,-0.28957382813735566
35493.022295392824,0.8936704164114688,-0.45338040372688493,0.9726761975743443,-0.30741616401682226
8217.947492720708,0.9881204581628105,0.6356653973304978,0.8569922412526609,0.10639588516969045
9805.67815435585,-0.01750957387920038,-0.10297338372362397,0.6415879220946539,0.5150686677580176
59151.11275462457,0.6307024570574342,-0.81603627442258,-0.23342158169098193,0.6801974801949628
98966.02346196506,-0.14523815103963478,0.5377754454597725,0.6398648547338939,-0.2847884743890039
13127.604837362998,0.9926809296426891,0.7635275432288082,-0.4243502991483823,0.48814209083194426
90781.66473377775,0.06420746153617585,0.9715551812832632,0.690629729273535,0.4407953558466631
12555.5532267444,0.14139377889440152,0.705847116361044,0.9855172215605656,-0.7100369394011607
73014.78405151714,-0.9729827787986076,-0.9722143585539882,-0.17458902522251352,0.5544584379460005
10234.672603357676,0.3370700088391865,-0.588770935407964,-0.6668842763992011,-0.4560259209716573
21045.060559639634,0.5104994231220088,-0.42196139159477575,0.027022391213604946,-0.31235847950610784
48913.646531095954,-0.4586074864504708,-0.4545646491477411,0.5947227359165774,0.03858753727875075
99255.51406380745,-0.6316100139281948,0.9010474147564207,0.8165480589239071,-0.8828472129166707
49929.41602551614,0.6347590294587473,0.31954669599913044,0.46747299787603835,-0.5641129189379912
92925.62722824272,-0.3129249060632926,-0.4449802299286527,0.33840223226372146,0.13221950364944934
90600.76238430344,0.6657868308323609,-0.8383688177709776,0.5196639138345418,0.8857268190319278
2548.3874042023735,0.3907164941236638,0.5796453485771322,0.8407931158441764,0.7309117286344504
491.83715327216976,0.4255161359431112,-0.29440873483709873,0.5966895346819334,-0.9297574282313112
52536.850129538994,-0.3849622030934594,0.7097517361688335,0.22139587900370916,0.6071473719530747
14475.657478565236,-0.9398304237898871,0.5765244024011527,0.3502598442847673,0.8307571220011782
40228.859929216174,-0.10816677000997932,-0.4431318689724755,0.35713041421137715,-0.5226509365731078
74621.4855187955,-0.8518364880266933,0.18187325492822382,-0.7605706169073876,0.9385346793161631
72272.45355314581,0.766461900205166,0.5011737108894805,0.02268001619249027,0.6560310873061006
38175.21858685828,0.10531664782608385,0.5887151019084877,-0.941838455696066,0.4977236884122942
14607.795823840097,0.13268603395139933,-0.9583521385262479,0.24582429385864346,-0.8304723543591983
58581.52705671557,0.02103847767986955,0.6330395394314694,0.8357737868341355,0.22121549272036778
37201.10979270095,-0.7960558423924149,0.17797859110198155,-0.21901026982309912,0.9561770262615423
25486.973851671508,0.3278865540729299,-0.598390734188756,0.761782942606857,-0.36139552142384823
66597.27968799559,-0.14459325304201465,0.9041921778572735,-0.7271772645401817,-0.5307800095262742
72934.43430754119,0.3770016074313247,0.2577239376327196,0.09274682023716041,-0.2785427794652391
77106.95302315975,-0.40404217716095614,0.9614215467362481,0.05479673863252721,-0.49338484952379713
36850.01712238876,-0.3788280045109067,0.08968057354941039,0.8583934824417836,-0.8734160164825222
25574.57754748106,0.760412392527752,0.08343126313358318,0.7038530893536581,0.7947235710305853
68717.72399636194,0.8123779302014509,-0.8328968350803885,-0.6834841264629554,0.30876716226196543
222.43164964984507,0.22029881629153425,0.6863941964073277,-0.7471221371594634,-0.1705953519525527
9242.022764826927,0.2621066293683416,0.6334348019541369,0.621440503700563,0.8293332961437163
