random-seed,infectiousness,masks-n95,masks-medical,masks-homemade
28966.97278606877,81.35581305779094,4.25391315182511,15.111412009374991,16.016959531351517
5945.849152879618,82.0061563696368,3.162417633692158,16.228941798368503,5.977460155016075
95538.38272127917,87.43054425392415,0.39259707752041906,20.21293151614392,4.412114077407914
43382.313101890104,83.32238682755799,2.488899229648242,17.641681853087494,61.155823529435935
64158.345803264776,95.04359364708894,2.073294830522644,7.682106447088847,55.00625162416013
96706.12464296205,90.1504957040998,2.3752450471104867,22.917239697712116,16.04707279755919
81014.89018255251,82.40369968292791,3.2835673336357867,9.854397316939492,56.77475250706035
97248.45884292867,88.53685568526225,4.652610650330168,21.993798726468423,57.821292017735374
23752.82921805893,81.7338606782023,3.5248579291578643,18.4626974968692,40.0348962822558
72202.51569342271,98.27607235928456,2.9220412819990527,9.078295897567328,32.52523977692592
7833.166392396913,80.98763011519353,4.748168905142619,13.261912466379197,47.819830834884165
50296.24394670998,90.59664175572175,1.5308319876354415,25.55371615176274,43.247481348734354
59002.55024837605,81.95632984362263,1.8318363547476442,14.549243584461294,61.96682767799072
51550.67080300657,89.31143832764758,2.429302430972199,23.051338051949276,2.010371126053805
65815.59227474204,80.46737345366907,2.31465599531496,0.4782089971288672,33.11802026804422
39304.646404079016,88.9443695268019,4.657069273320636,11.707768874545241,38.417279501204824
28951.00353099969,89.02792313867651,1.6744194327725208,22.27681349037915,55.92862785619341
10628.988408445604,95.04876951534347,3.2860702946529607,23.884197711177748,61.97758675623729
92399.191818624,85.27431895431944,4.874644553716801,11.89682980939407,37.02888618873577
15206.31858370485,97.13162246122509,1.325026011660833,26.72479249590103,17.891419381003743
85005.05469732481,98.52315516470472,0.3452470649710787,14.50992271275126,49.960432053262764
58958.67424362813,83.69016542359992,1.2170495046453411,19.513449588551612,5.003957209691059
42188.00289036269,84.51970425768339,4.436827417825112,8.478797683736573,31.313977550864124
37695.46319210096,91.43895770867833,0.5468640782196049,17.443490860107914,4.870663980517534
9474.92171315136,93.89107963453705,0.009916895894327982,13.418862838661333,49.44386284957072
20551.90584261381,96.86741389234288,3.92255662698503,26.364718362968603,25.20122384930714
88663.75590221143,85.09785549965629,0.05476651129336374,5.728786163348153,24.051447034789213
50643.57633150055,96.2856542836363,2.8986025332238907,16.095677188697266,13.910182465792694
42219.94935802755,93.33611878158167,3.784189913100934,10.898556692677994,63.96521466111548
68026.28233108904,81.93152270216973,0.8971250702277522,1.1921913837375497,25.006932791782795
52242.164642531614,85.29210778365996,1.7820927121656878,24.23272311474953,4.109194245095445
10835.108651526773,93.46175852121569,4.91966576082884,15.479153921603507,50.1217157499487
32705.168765866256,81.3727483291951,3.4676086254527134,18.054152431516098,33.47097831003239
60707.62433233028,90.40660764972709,3.088135275833712,8.10026187860813,51.378638042084546
64241.5400968491,85.1169042484646,0.031682574519598106,22.39752449590295,16.314950259880817
38708.61874098116,91.27629608726073,2.2156570079406652,24.923525108662705,43.91793232929731
95729.4188398839,86.72611687665605,3.2150724384793294,1.38263141150331,49.23275613311399
53868.09785925231,80.87839429335438,0.5747362504099701,14.087822941779566,4.946567214685473
45106.476146797555,93.9618504130602,1.3468274006559344,11.562625599346227,24.03288309059115
76332.4438926497,89.8350463072798,2.0827579003951273,15.349684769956003,40.09863628900202
40152.44501341507,92.06202408853478,0.034604878552192964,15.33117922012678,0.5888747798789709
47923.47356859343,80.8635125362109,1.9841802316963175,27.403457517465355,23.472196998809707
61357.9422521718,97.10142886193542,3.4869474801464886,15.225146319833785,9.797269908329895
91313.13463960603,95.12456405747274,2.515512175070328,24.406729385981716,21.639442028286425
80630.063715652,88.72997827270267,0.22255234604531604,14.178865261082494,13.924024220594085
42586.52200385513,94.281491535372,1.039950349623524,20.620754782924838,34.56985497567945
95351.68491316152,93.83454850146444,2.9690950340957167,26.78935415367014,13.521415472195535
39862.09888730908,95.17427284614212,0.23318105729926208,28.178263484712108,22.610980480094156
95116.87143804885,91.97918939436781,2.234757919276353,8.313597738971886,28.492820006873515
22287.21060285582,90.29450337221252,0.10579539651282333,16.675652349431388,61.643750986145555
74125.58580307776,81.47739362203073,3.3065642058657985,2.394274287413851,9.228364815279186
9878.344231129693,98.02963453706862,3.626853801510173,5.46157561916592,60.009230970644
38744.086437826445,92.29227239494983,3.070694759404163,29.852323852843558,52.167069132278044
21811.153964408488,93.74170285348708,0.3454009747189485,23.170568296827966,28.64197281122626
47604.88511660127,87.88468890874304,3.416264865811578,19.342417249187978,31.698537620320757
47559.32408186868,94.66566089106291,3.2667147673668624,5.339153067872376,19.816556732609016
10945.599885068596,80.98406840939532,0.07841291860001431,16.44893656851473,32.61976444538849
38201.696294831025,95.33553582466168,2.320693510844288,4.156603523799362,32.80713054261817
46509.24137673861,89.29883479670293,0.7177044415684602,23.572174049479464,10.557537650554508
98635.69367794087,90.64967058555115,1.8923587599528862,17.82373625013959,12.723707466165578
17184.320896606852,90.64871819750316,4.4511524825480375,13.709910202159822,32.73323968527668
6467.504959271361,87.76903079236828,2.4892939149570963,12.023784816886188,27.47615276370187
51169.42818740821,88.35072477933183,0.3460708869428547,18.233021058541382,34.29633022653397
51316.046854851804,89.37210484995875,2.647448788934095,28.217154110061465,45.1073904771805
16467.66498008093,94.19789520535132,0.3026319317044207,12.476155988946902,26.321887978004185
39837.71957883683,90.89938251150866,0.7500517029117643,17.022004568125567,34.50330990630285
36579.11298650212,95.56717640465025,3.25003368338436,24.182484025059658,46.73081956601868
2602.230456107666,90.66074343930308,2.9955624227476383,28.188178474260305,28.1601193256232
28691.367143783635,96.67736675082762,2.789310867199438,24.38134151574882,27.88722009776334
23468.33265459703,86.15033551256593,2.761064673813732,5.311519487583318,17.14239216814969
3299.493218460181,92.9752740142614,2.4723098999916013,0.11421186882360601,42.346079159534966
60647.12251274996,91.4519711978937,1.3333182568480955,1.644770392437952,19.74821568787514
35535.118107003815,84.38563805459899,4.470454267477239,28.209922478320944,38.748894411307084
33887.89232837478,88.66538431950947,0.7915993896439993,27.140580323987646,3.8670057753083427
63788.59629730528,87.13560217794796,2.5627468182101385,21.957144894858065,60.31152605801549
81759.02541118643,92.06078955532598,3.9014857410424764,21.523425924385645,21.39948145660587
84623.78058000749,84.65969980494924,0.4027417268381245,17.994756447780787,43.21878711291785
50835.38940085341,95.99319999110288,1.1944935543977109,14.274862751821605,25.824013713702108
84736.49205123987,87.94287870504132,3.3015030967250936,16.181574301803423,54.52100870188686
38276.15981685122,95.34595922477342,1.2750737811962138,21.12982618790073,20.53205129875429
91545.04372567609,91.00860965536253,1.5712617052963118,14.670655308882473,3.3149359893158064
80599.26153914309,81.91311809941307,3.2584511209251414,8.99036138692618,15.86285245928508
26882.482044652603,90.53067720952811,3.570198815274226,16.117767143503585,35.730997012284526
74842.0433950243,96.53432559497836,4.305365746894267,10.948176009239699,42.86209608579882
70322.81800624257,81.08988541424272,3.4637420761465103,10.307791373163028,38.477652108127835
55049.91560549205,92.1673005957015,2.140138425208589,12.834735580940194,9.050574651750203
747.8374843692644,85.31052921070759,0.09745515713138031,27.521206706707204,26.26570649642305
6347.732635926803,98.67688651837773,1.5563222045366265,4.833135114861067,50.210492579236835
80329.97432032488,86.01230718474686,3.831433244260902,3.537030790263306,34.04738662269228
93187.45146234476,96.61569003997276,1.409086754653071,26.367145970862676,60.59398401595784
67401.10175211995,94.86772959934245,2.5959362833300297,10.320737400890987,4.033208133552677
88471.55612548366,95.75502471175756,2.6570798675295397,14.596676026569078,47.361532760159974
6273.115602269728,84.4985517769068,2.494693479578587,10.485035409248564,11.788377484386402
41649.86101437598,89.3709424846692,4.406223217988872,1.1757411909072002,50.4170209444235
44532.345679923055,95.92133947340244,2.391362784510715,24.710956808653524,39.01905273249874
85572.13785323723,93.31412347547399,2.6968837113553894,26.598686891870226,43.88212435244531
99197.80144949825,89.63749103288708,4.453369296366104,10.830836690193802,41.99457120413346
98837.13543467828,85.54300491642977,3.0241222468351165,26.910431781141284,49.97720235408925
50609.110950339076,85.07889481431188,0.9792257269749205,27.896688139241373,45.15974432206255
15251.787604032164,93.87478970935665,0.3481344160356836,19.504873631248785,47.28925557981526
2075.124152330768,82.57850256383932,2.9310656511524,8.083479334593113,9.013865541349325
40875.11100211692,87.6420797635458,0.7337714381636767,25.958619040690955,17.276149035817646
77419.59601445503,90.0934335265432,4.892303655751777,3.234240293920798,57.62358366741425
70021.36919247142,95.15275685641576,2.3471036515971817,16.940039907223674,42.81967201203941
50528.30432278047,82.01245699479489,2.7444894859041895,25.07216453737319,53.10777637301893
34513.48647274528,85.83225600831763,1.6726583490525542,24.578409078272376,47.459446757360304
10167.146526476981,90.27885217265711,2.1473047632572406,17.091869321403568,59.54754603560263
12809.747151017693,87.64865117612956,4.569338014664976,22.70953575072349,0.9445419589830948
18968.270877303148,85.27837282028314,2.8099242017442476,28.26700779627841,7.311274921768778
85648.8697297036,91.22420911502465,1.7343016960141777,23.413323455835922,52.08858244897642
17035.715410953315,94.60022162435286,1.7139340323105485,16.92643464576501,55.30516147118371
70330.47264651481,92.02150924490132,1.6362081887171553,18.88408944354139,0.9716570878724724
6425.997028702288,81.48307006792444,1.0769091351048825,6.186947653453204,13.075847328480457
23553.177385583054,84.25515415602653,0.37633953294597067,11.2945321690321,8.616139584372746
12925.601803415982,93.08597927163791,3.4999791201206056,10.179144211170597,34.385102166844234
51461.2128995836,91.62280964984717,3.550927758173852,12.062578979287027,21.43258432679253
56942.13559572116,86.9807407440636,4.12644711005767,25.152781770639997,40.5121408735935
77100.07766552771,94.85205409634636,2.8108450432111596,15.117201930163853,32.52459198196656
56202.48243716087,93.594821893137,1.1676612297295201,2.542815328417347,33.99277639300854
79061.4740703351,89.609319141415,2.59436269481077,29.90911092251133,19.174118143574255
61558.4276595279,95.4739747603437,0.22251521830246312,21.41812292742275,53.85956666975351
63863.82703405354,85.83644828073253,1.3206019555214459,3.101001529926417,54.95121913112027
55839.011522230234,91.77983674112485,3.6985527382256245,27.44398997735198,28.201071590392672
91543.96172962834,98.76081362204994,2.158606772978191,20.72161681351921,9.588257823531116
35586.28570131793,89.15412806052379,4.547206096997961,20.276286946835867,5.391100062698854
45369.163379320715,89.71027176238626,3.5964729234025823,5.079976926889032,52.30327072098672
41551.36099263041,82.8780510852626,0.11182563082035302,16.33303918279728,50.39425038559335
81368.85929217307,88.84647776797783,0.9908842917983829,14.898584531457498,54.53686289540408
63566.617706335,98.50125981734897,0.7389895006935049,26.188461693339587,18.45009608026224
10536.306530774771,96.7506232290544,4.686602479459887,12.204946971148681,21.633600371570886
91025.45248072971,96.62531139449082,4.003306643536703,18.641223023396947,51.89471821003161
76494.64867293715,91.21512877006649,3.0636580825816457,24.232913272115503,46.3187437318834
31877.17123600015,93.67486261374364,1.7394697131465164,20.06615332875957,60.28787519118017
84635.77976497612,96.20234818824567,3.0207485788601933,11.54487261881344,48.663443448840965
91211.61053468198,83.38542382243533,3.972242916410856,9.360523849489269,23.238060792197928
48457.79943167489,98.38492471096993,2.946456112838547,17.78537550815286,50.93876900169682
33894.79276148331,91.98403661259934,4.731683726658804,25.284818784222626,39.1459215172726
67012.40756369825,84.98478854803807,1.4320526521303307,20.350625829104278,47.10682288455068
17756.95774027487,91.780379756444,4.3347313662091755,1.8549242033102709,17.422370198488302
34994.99202747716,89.13140304360778,4.665452900253502,20.93224956948944,31.615293097103965
57409.940407697126,95.18249572377177,1.4024787415877538,26.24526250235486,13.496510834457546
81600.09117714624,81.26132096768806,1.6007269261457284,18.28577698262592,37.335378342563615
31305.896468527593,97.5095481302802,2.51860547264962,7.924815387528547,7.189849422747187
86048.5518313516,90.50570099069051,0.330851714015471,12.5372430886665,39.554437503623255
7576.504361320057,85.21366598844672,4.590040495998412,9.928911190747867,56.3725931473422
34269.094148418095,85.92482953633699,3.806012338349096,0.1838927090334952,37.84308646462064
67512.83942716394,94.0983829719949,0.8441670981514915,16.07717597589115,19.68357696955121
37688.68096534731,89.13476206844906,1.556199229598384,17.63450463459142,29.42422134122554
91182.43999721632,89.52843941491538,3.2890613293719224,14.45293217021254,62.39060255948252
67651.857168489,81.64720845996251,1.191357469549077,5.861291701214854,46.28964276269611
3016.8323571595706,80.14375034828772,0.4585602560265589,11.625485181377803,12.887457653035476
32898.34410019566,95.07604927998125,4.479514342398987,10.04605543751642,2.8430713522494244
23335.493757392065,88.38129504901713,2.9727362848135286,1.2405034452577457,43.87266404974452
89247.69056731946,82.37804345734926,3.1915950840155745,8.082716536960096,47.40643046268255
12622.844596154435,84.23106228291785,4.637617466143192,3.2936671053638467,37.950994652225766
74045.47295706262,93.56780526132913,2.072448016983006,19.286834241935782,43.99454733850972
77733.72810439745,89.52571864033462,4.570183734856571,15.029968017432726,51.13838318250688
27248.970218792616,98.64436487822039,1.4514595473493936,26.805728168365235,42.440064774663895
63927.95403522363,86.67581056212335,1.5233002210581625,1.8082730875453212,21.437587497957637
